card_id,kiosk_name,churn_proba,predicted_churn,risk_level,cnt_m0,n_cats_m0,activated_m0
CARD-03812,REGION-039,0.4845185075321558,1,MEDIUM,2,1,1
CARD-03813,REGION-036,0.5431389654249147,1,HIGH,0,0,0
CARD-03814,REGION-032,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03815,REGION-035,0.3239750095256527,0,MEDIUM,0,0,0
CARD-03816,REGION-007,0.6580176562386194,1,HIGH,0,0,0
CARD-03817,REGION-027,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03818,REGION-032,0.3364805534969446,0,MEDIUM,4,2,1
CARD-03819,REGION-018,0.9279598796474744,1,CRITICAL,0,0,0
CARD-03820,REGION-057,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03821,REGION-075,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03822,REGION-055,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03823,REGION-002,0.6580176562386194,1,HIGH,0,0,0
CARD-03824,REGION-041,0.0,0,LOW,9,4,1
CARD-03825,REGION-032,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03826,REGION-053,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03827,REGION-068,0.6580176562386194,1,HIGH,0,0,0
CARD-03828,REGION-027,0.46896219892366514,1,MEDIUM,2,1,1
CARD-03829,REGION-067,0.0,0,LOW,6,3,1
CARD-03830,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03831,REGION-022,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03832,REGION-069,0.5537076870825302,1,HIGH,0,0,0
CARD-03833,REGION-053,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03834,REGION-031,0.20811607345273264,0,LOW,2,1,1
CARD-03835,REGION-054,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03836,REGION-038,0.4845185075321558,1,MEDIUM,3,1,1
CARD-03837,REGION-055,0.0,0,LOW,11,1,1
CARD-03838,REGION-024,0.4845185075321558,1,MEDIUM,4,2,1
CARD-03839,REGION-075,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03840,REGION-013,0.6580176562386194,1,HIGH,0,0,0
CARD-03841,REGION-018,0.6580176562386194,1,HIGH,0,0,0
CARD-03842,REGION-059,0.9279598796474744,1,CRITICAL,0,0,0
CARD-03843,REGION-015,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03844,REGION-034,0.5537076870825302,1,HIGH,0,0,0
CARD-03845,REGION-003,0.6580176562386194,1,HIGH,0,0,0
CARD-03846,REGION-054,0.0,0,LOW,28,5,1
CARD-03847,REGION-060,0.4845185075321558,1,MEDIUM,4,2,1
CARD-03848,REGION-008,0.0,0,LOW,26,3,1
CARD-03849,REGION-062,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03850,REGION-019,0.0,0,LOW,16,3,1
CARD-03851,REGION-008,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03852,REGION-068,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03853,REGION-023,0.6580176562386194,1,HIGH,0,0,0
CARD-03854,REGION-041,0.4845185075321558,1,MEDIUM,4,2,1
CARD-03855,REGION-027,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03856,REGION-015,0.4845185075321558,1,MEDIUM,2,1,1
CARD-03857,REGION-024,0.49828139689988526,1,MEDIUM,0,0,0
CARD-03858,REGION-032,0.3364805534969446,0,MEDIUM,3,1,1
CARD-03859,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03860,REGION-064,0.0,0,LOW,5,2,1
CARD-03861,REGION-009,0.6580176562386194,1,HIGH,0,0,0
CARD-03862,REGION-031,0.20811607345273264,0,LOW,3,1,1
CARD-03863,REGION-057,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03864,REGION-021,0.0,0,LOW,5,1,1
CARD-03865,REGION-009,0.3364805534969446,0,MEDIUM,2,1,1
CARD-03866,REGION-017,0.0,0,LOW,7,2,1
CARD-03867,REGION-062,0.6580176562386194,1,HIGH,0,0,0
CARD-03868,REGION-008,0.9279598796474744,1,CRITICAL,0,0,0
CARD-03869,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03870,REGION-022,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03871,REGION-032,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03872,REGION-064,0.49828139689988526,1,MEDIUM,0,0,0
CARD-03873,REGION-059,0.0,0,LOW,11,1,1
CARD-03874,REGION-055,0.0,0,LOW,22,2,1
CARD-03875,REGION-027,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03876,REGION-027,0.6580176562386194,1,HIGH,0,0,0
CARD-03877,REGION-027,0.6580176562386194,1,HIGH,0,0,0
CARD-03878,REGION-063,0.0,0,LOW,10,3,1
CARD-03879,REGION-073,0.0,0,LOW,12,2,1
CARD-03880,REGION-007,0.0,0,LOW,16,2,1
CARD-03881,REGION-012,0.6580176562386194,1,HIGH,0,0,0
CARD-03882,REGION-005,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03883,REGION-009,0.9279598796474744,1,CRITICAL,0,0,0
CARD-03884,REGION-038,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03885,REGION-008,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03886,REGION-075,0.49828139689988526,1,MEDIUM,0,0,0
CARD-03887,REGION-055,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03888,REGION-054,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03889,REGION-059,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03890,REGION-036,0.49828139689988526,1,MEDIUM,0,0,0
CARD-03891,REGION-027,0.4845185075321558,1,MEDIUM,4,2,1
CARD-03892,REGION-004,0.4845185075321558,1,MEDIUM,2,1,1
CARD-03893,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-03894,REGION-075,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03895,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-03896,REGION-004,0.6580176562386194,1,HIGH,0,0,0
CARD-03897,REGION-008,0.0,0,LOW,5,2,1
CARD-03898,REGION-041,0.6580176562386194,1,HIGH,0,0,0
CARD-03899,REGION-004,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03900,REGION-016,0.0,0,LOW,8,2,1
CARD-03901,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03902,REGION-009,0.0,0,LOW,14,1,1
CARD-03903,REGION-055,0.0,0,LOW,7,2,1
CARD-03904,REGION-007,0.0,0,LOW,23,5,1
CARD-03905,REGION-075,0.6580176562386194,1,HIGH,0,0,0
CARD-03906,REGION-045,0.0,0,LOW,6,1,1
CARD-03907,REGION-024,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03908,REGION-042,0.5805097899705248,1,HIGH,3,1,1
CARD-03909,REGION-001,0.0,0,LOW,63,5,1
CARD-03910,REGION-028,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03911,REGION-068,0.5431389654249147,1,HIGH,0,0,0
CARD-03912,REGION-013,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03913,REGION-017,0.9279598796474744,1,CRITICAL,0,0,0
CARD-03914,REGION-043,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03915,REGION-055,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03916,REGION-050,0.0,0,LOW,10,3,1
CARD-03917,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-03918,REGION-032,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03919,REGION-047,0.0,0,LOW,5,1,1
CARD-03920,REGION-061,0.9279598796474744,1,CRITICAL,0,0,0
CARD-03921,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03922,REGION-033,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03923,REGION-004,0.4845185075321558,1,MEDIUM,4,2,1
CARD-03924,REGION-024,0.5805097899705248,1,HIGH,4,2,1
CARD-03925,REGION-023,0.0,0,LOW,23,3,1
CARD-03926,REGION-003,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03927,REGION-068,0.5431389654249147,1,HIGH,0,0,0
CARD-03928,REGION-027,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03929,REGION-037,0.9279598796474744,1,CRITICAL,0,0,0
CARD-03930,REGION-002,0.6580176562386194,1,HIGH,0,0,0
CARD-03931,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03932,REGION-068,0.49828139689988526,1,MEDIUM,0,0,0
CARD-03933,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03934,REGION-039,0.0,0,LOW,15,2,1
CARD-03935,REGION-070,0.6580176562386194,1,HIGH,0,0,0
CARD-03936,REGION-039,0.49828139689988526,1,MEDIUM,0,0,0
CARD-03937,REGION-004,0.4845185075321558,1,MEDIUM,2,1,1
CARD-03938,REGION-019,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03939,REGION-002,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03940,REGION-032,0.6580176562386194,1,HIGH,0,0,0
CARD-03941,REGION-009,0.5805097899705248,1,HIGH,2,1,1
CARD-03942,REGION-068,0.5431389654249147,1,HIGH,0,0,0
CARD-03943,REGION-051,0.0,0,LOW,5,1,1
CARD-03944,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-03945,REGION-075,0.0,0,LOW,10,2,1
CARD-03946,REGION-046,0.5805097899705248,1,HIGH,2,1,1
CARD-03947,REGION-009,0.6580176562386194,1,HIGH,0,0,0
CARD-03948,REGION-046,0.4845185075321558,1,MEDIUM,2,1,1
CARD-03949,REGION-069,0.0,0,LOW,10,1,1
CARD-03950,REGION-046,0.0,0,LOW,6,2,1
CARD-03951,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03952,REGION-008,0.0,0,LOW,5,2,1
CARD-03953,REGION-024,0.0,0,LOW,6,1,1
CARD-03954,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03955,REGION-046,0.0,0,LOW,6,1,1
CARD-03956,REGION-052,0.0,0,LOW,5,2,1
CARD-03957,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03958,REGION-070,0.6580176562386194,1,HIGH,0,0,0
CARD-03959,REGION-017,0.0,0,LOW,8,2,1
CARD-03960,REGION-035,0.0,0,LOW,10,2,1
CARD-03961,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-03962,REGION-038,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03963,REGION-036,0.0,0,LOW,25,2,1
CARD-03964,REGION-059,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03965,REGION-027,0.5805097899705248,1,HIGH,4,2,1
CARD-03966,REGION-032,0.49828139689988526,1,MEDIUM,0,0,0
CARD-03967,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03968,REGION-032,0.0,0,LOW,20,2,1
CARD-03969,REGION-018,0.49828139689988526,1,MEDIUM,0,0,0
CARD-03970,REGION-061,0.3364805534969446,0,MEDIUM,2,1,1
CARD-03971,REGION-055,0.6580176562386194,1,HIGH,0,0,0
CARD-03972,REGION-057,0.9279598796474744,1,CRITICAL,0,0,0
CARD-03973,REGION-019,0.3364805534969446,0,MEDIUM,2,1,1
CARD-03974,REGION-048,0.0,0,LOW,6,1,1
CARD-03975,REGION-015,0.0,0,LOW,8,2,1
CARD-03976,REGION-004,0.6580176562386194,1,HIGH,0,0,0
CARD-03977,REGION-070,0.0,0,LOW,17,3,1
CARD-03978,REGION-067,0.0,0,LOW,58,5,1
CARD-03979,REGION-035,0.9279598796474744,1,CRITICAL,0,0,0
CARD-03980,REGION-064,0.6580176562386194,1,HIGH,0,0,0
CARD-03981,REGION-070,0.0,0,LOW,15,3,1
CARD-03982,REGION-060,0.0,0,LOW,48,4,1
CARD-03983,REGION-004,0.0,0,LOW,10,2,1
CARD-03984,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03985,REGION-021,0.4845185075321558,1,MEDIUM,2,1,1
CARD-03986,REGION-009,0.0,0,LOW,5,2,1
CARD-03987,REGION-004,0.9279598796474744,1,CRITICAL,0,0,0
CARD-03988,REGION-018,0.6580176562386194,1,HIGH,0,0,0
CARD-03989,REGION-026,0.20811607345273264,0,LOW,4,2,1
CARD-03990,REGION-046,0.3364805534969446,0,MEDIUM,2,1,1
CARD-03991,REGION-004,0.5431389654249147,1,HIGH,0,0,0
CARD-03992,REGION-037,0.4845185075321558,1,MEDIUM,4,2,1
CARD-03993,REGION-003,0.6580176562386194,1,HIGH,0,0,0
CARD-03994,REGION-003,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03995,REGION-057,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03996,REGION-014,0.0,0,LOW,13,3,1
CARD-03997,REGION-074,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03998,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-03999,REGION-069,0.20811607345273264,0,LOW,2,1,1
CARD-04000,REGION-004,0.0,0,LOW,6,2,1
CARD-04001,REGION-032,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04002,REGION-017,0.3364805534969446,0,MEDIUM,3,1,1
CARD-04003,REGION-009,0.0,0,LOW,75,4,1
CARD-04004,REGION-003,0.4845185075321558,1,MEDIUM,2,1,1
CARD-04005,REGION-036,0.327900395620486,0,MEDIUM,3,1,1
CARD-04006,REGION-031,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04007,REGION-055,0.6580176562386194,1,HIGH,0,0,0
CARD-04008,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04009,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-04010,REGION-001,0.0,0,LOW,58,4,1
CARD-04011,REGION-055,0.0,0,LOW,5,2,1
CARD-04012,REGION-009,0.0,0,LOW,11,2,1
CARD-04013,REGION-040,0.4845185075321558,1,MEDIUM,3,1,1
CARD-04014,REGION-032,0.0,0,LOW,13,1,1
CARD-04015,REGION-017,0.0,0,LOW,33,5,1
CARD-04016,REGION-046,0.5805097899705248,1,HIGH,4,2,1
CARD-04017,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04018,REGION-067,0.6580176562386194,1,HIGH,0,0,0
CARD-04019,REGION-020,0.3239750095256527,0,MEDIUM,0,0,0
CARD-04020,REGION-023,0.5805097899705248,1,HIGH,2,1,1
CARD-04021,REGION-057,0.0,0,LOW,13,2,1
CARD-04022,REGION-070,0.0,0,LOW,34,2,1
CARD-04023,REGION-057,0.0,0,LOW,8,2,1
CARD-04024,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04025,REGION-064,0.6580176562386194,1,HIGH,0,0,0
CARD-04026,REGION-009,0.5431389654249147,1,HIGH,0,0,0
CARD-04027,REGION-032,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04028,REGION-062,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04029,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04030,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-04031,REGION-005,0.0,0,LOW,5,2,1
CARD-04032,REGION-058,0.6580176562386194,1,HIGH,0,0,0
CARD-04033,REGION-020,0.6580176562386194,1,HIGH,0,0,0
CARD-04034,REGION-004,0.20811607345273264,0,LOW,2,1,1
CARD-04035,REGION-071,0.49828139689988526,1,MEDIUM,0,0,0
CARD-04036,REGION-045,0.6580176562386194,1,HIGH,0,0,0
CARD-04037,REGION-048,0.0,0,LOW,11,2,1
CARD-04038,REGION-064,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04039,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04040,REGION-032,0.6580176562386194,1,HIGH,0,0,0
CARD-04041,REGION-024,0.0,0,LOW,13,2,1
CARD-04042,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04043,REGION-047,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04044,REGION-009,0.6580176562386194,1,HIGH,0,0,0
CARD-04045,REGION-003,0.3364805534969446,0,MEDIUM,4,2,1
CARD-04046,REGION-032,0.49828139689988526,1,MEDIUM,0,0,0
CARD-04047,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-04048,REGION-053,0.3364805534969446,0,MEDIUM,2,1,1
CARD-04049,REGION-053,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04050,REGION-003,0.20811607345273264,0,LOW,2,1,1
CARD-04051,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-04052,REGION-020,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04053,REGION-027,0.6580176562386194,1,HIGH,0,0,0
CARD-04054,REGION-002,0.49828139689988526,1,MEDIUM,0,0,0
CARD-04055,REGION-015,0.6580176562386194,1,HIGH,0,0,0
CARD-04056,REGION-067,0.6580176562386194,1,HIGH,0,0,0
CARD-04057,REGION-008,0.0,0,LOW,26,2,1
CARD-04058,REGION-022,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04059,REGION-009,0.3364805534969446,0,MEDIUM,2,1,1
CARD-04060,REGION-057,0.0,0,LOW,7,2,1
CARD-04061,REGION-020,0.3364805534969446,0,MEDIUM,3,1,1
CARD-04062,REGION-068,0.5805097899705248,1,HIGH,3,1,1
CARD-04063,REGION-026,0.5431389654249147,1,HIGH,0,0,0
CARD-04064,REGION-059,0.9279598796474744,1,CRITICAL,0,0,0
CARD-04065,REGION-026,0.0,0,LOW,8,1,1
CARD-04066,REGION-047,0.0,0,LOW,8,2,1
CARD-04067,REGION-019,0.49828139689988526,1,MEDIUM,0,0,0
CARD-04068,REGION-060,0.6580176562386194,1,HIGH,0,0,0
CARD-04069,REGION-009,0.6580176562386194,1,HIGH,0,0,0
CARD-04070,REGION-018,0.6580176562386194,1,HIGH,0,0,0
CARD-04071,REGION-024,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04072,REGION-029,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04073,REGION-023,0.6580176562386194,1,HIGH,0,0,0
CARD-04074,REGION-043,0.3364805534969446,0,MEDIUM,2,1,1
CARD-04075,REGION-027,0.49828139689988526,1,MEDIUM,0,0,0
CARD-04076,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-04077,REGION-016,0.6580176562386194,1,HIGH,0,0,0
CARD-04078,REGION-050,0.6580176562386194,1,HIGH,0,0,0
CARD-04079,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04080,REGION-046,0.5431389654249147,1,HIGH,0,0,0
CARD-04081,REGION-007,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04082,REGION-046,0.5805097899705248,1,HIGH,2,1,1
CARD-04083,REGION-053,0.9279598796474744,1,CRITICAL,0,0,0
CARD-04084,REGION-046,0.0,0,LOW,7,2,1
CARD-04085,REGION-054,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04086,REGION-075,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04087,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04088,REGION-061,0.49828139689988526,1,MEDIUM,0,0,0
CARD-04089,REGION-018,0.6580176562386194,1,HIGH,0,0,0
CARD-04090,REGION-019,0.0,0,LOW,34,1,1
CARD-04091,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-04092,REGION-033,0.0,0,LOW,7,2,1
CARD-04093,REGION-027,0.0,0,LOW,13,2,1
CARD-04094,REGION-042,0.3364805534969446,0,MEDIUM,2,1,1
CARD-04095,REGION-073,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04096,REGION-067,0.4845185075321558,1,MEDIUM,2,1,1
CARD-04097,REGION-059,0.6580176562386194,1,HIGH,0,0,0
CARD-04098,REGION-007,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04099,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04100,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04101,REGION-010,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04102,REGION-070,0.0,0,LOW,5,2,1
CARD-04103,REGION-017,0.6580176562386194,1,HIGH,0,0,0
CARD-04104,REGION-032,0.0,0,LOW,7,2,1
CARD-04105,REGION-069,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04106,REGION-075,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04107,REGION-003,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04108,REGION-046,0.0,0,LOW,7,2,1
CARD-04109,REGION-047,0.20811607345273264,0,LOW,2,1,1
CARD-04110,REGION-027,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04111,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04112,REGION-003,0.4845185075321558,1,MEDIUM,4,2,1
CARD-04113,REGION-023,0.6580176562386194,1,HIGH,0,0,0
CARD-04114,REGION-039,0.0,0,LOW,5,2,1
CARD-04115,REGION-051,0.6580176562386194,1,HIGH,0,0,0
CARD-04116,REGION-037,0.9279598796474744,1,CRITICAL,0,0,0
CARD-04117,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04118,REGION-009,0.6580176562386194,1,HIGH,0,0,0
CARD-04119,REGION-075,0.0,0,LOW,7,2,1
CARD-04120,REGION-069,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04121,REGION-063,0.0,0,LOW,5,2,1
CARD-04122,REGION-060,0.0,0,LOW,18,5,1
CARD-04123,REGION-009,0.5805097899705248,1,HIGH,2,1,1
CARD-04124,REGION-049,0.0,0,LOW,29,1,1
CARD-04125,REGION-037,0.46896219892366514,1,MEDIUM,2,1,1
CARD-04126,REGION-009,0.6580176562386194,1,HIGH,0,0,0
CARD-04127,REGION-004,0.0,0,LOW,5,1,1
CARD-04128,REGION-004,0.0,0,LOW,26,1,1
CARD-04129,REGION-019,0.0,0,LOW,10,4,1
CARD-04130,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-04131,REGION-021,0.0,0,LOW,18,3,1
CARD-04132,REGION-014,0.6580176562386194,1,HIGH,0,0,0
CARD-04133,REGION-046,0.0,0,LOW,23,4,1
CARD-04134,REGION-074,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04135,REGION-047,0.0,0,LOW,19,3,1
CARD-04136,REGION-069,0.3364805534969446,0,MEDIUM,2,1,1
CARD-04137,REGION-037,0.0,0,LOW,19,1,1
CARD-04138,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04139,REGION-009,0.0,0,LOW,7,2,1
CARD-04140,REGION-007,0.5805097899705248,1,HIGH,2,1,1
CARD-04141,REGION-015,0.0,0,LOW,8,1,1
CARD-04142,REGION-003,0.4845185075321558,1,MEDIUM,4,2,1
CARD-04143,REGION-042,0.0,0,LOW,14,2,1
CARD-04144,REGION-074,0.6580176562386194,1,HIGH,0,0,0
CARD-04145,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04146,REGION-053,0.20811607345273264,0,LOW,2,1,1
CARD-04147,REGION-039,0.3364805534969446,0,MEDIUM,4,2,1
CARD-04148,REGION-002,0.0,0,LOW,11,2,1
CARD-04149,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-04150,REGION-042,0.0,0,LOW,6,1,1
CARD-04151,REGION-016,0.0,0,LOW,6,1,1
CARD-04152,REGION-031,0.49828139689988526,1,MEDIUM,0,0,0
CARD-04153,REGION-002,0.6580176562386194,1,HIGH,0,0,0
CARD-04154,REGION-046,0.4845185075321558,1,MEDIUM,4,2,1
CARD-04155,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04156,REGION-013,0.20811607345273264,0,LOW,2,1,1
CARD-04157,REGION-038,0.4845185075321558,1,MEDIUM,2,1,1
CARD-04158,REGION-013,0.9279598796474744,1,CRITICAL,0,0,0
CARD-04159,REGION-018,0.3185024050646761,0,MEDIUM,2,1,1
CARD-04160,REGION-020,0.20811607345273264,0,LOW,2,1,1
CARD-04161,REGION-054,0.0,0,LOW,5,2,1
CARD-04162,REGION-015,0.0,0,LOW,21,3,1
CARD-04163,REGION-018,0.6580176562386194,1,HIGH,0,0,0
CARD-04164,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04165,REGION-042,0.0,0,LOW,23,2,1
CARD-04166,REGION-027,0.0,0,LOW,5,2,1
CARD-04167,REGION-023,0.4845185075321558,1,MEDIUM,2,1,1
CARD-04168,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04169,REGION-032,0.4845185075321558,1,MEDIUM,2,1,1
CARD-04170,REGION-027,0.6580176562386194,1,HIGH,0,0,0
CARD-04171,REGION-050,0.6580176562386194,1,HIGH,0,0,0
CARD-04172,REGION-009,0.9279598796474744,1,CRITICAL,0,0,0
CARD-04173,REGION-036,0.327900395620486,0,MEDIUM,3,1,1
CARD-04174,REGION-050,0.9279598796474744,1,CRITICAL,0,0,0
CARD-04175,REGION-058,0.4845185075321558,1,MEDIUM,4,2,1
CARD-04176,REGION-066,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04177,REGION-057,0.0,0,LOW,26,1,1
CARD-04178,REGION-015,0.0,0,LOW,6,3,1
CARD-04179,REGION-032,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04180,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04181,REGION-009,0.9279598796474744,1,CRITICAL,0,0,0
CARD-04182,REGION-018,0.4845185075321558,1,MEDIUM,4,2,1
CARD-04183,REGION-009,0.0,0,LOW,16,2,1
CARD-04184,REGION-017,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04185,REGION-055,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04186,REGION-059,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04187,REGION-032,0.0,0,LOW,8,1,1
CARD-04188,REGION-051,0.9279598796474744,1,CRITICAL,0,0,0
CARD-04189,REGION-038,0.0,0,LOW,5,1,1
CARD-04190,REGION-021,0.9279598796474744,1,CRITICAL,0,0,0
CARD-04191,REGION-024,0.9279598796474744,1,CRITICAL,0,0,0
CARD-04192,REGION-075,0.0,0,LOW,27,5,1
CARD-04193,REGION-027,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04194,REGION-016,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04195,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04196,REGION-009,0.0,0,LOW,13,4,1
CARD-04197,REGION-065,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04198,REGION-002,0.6580176562386194,1,HIGH,0,0,0
CARD-04199,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-04200,REGION-050,0.9279598796474744,1,CRITICAL,0,0,0
CARD-04201,REGION-059,0.0,0,LOW,5,2,1
CARD-04202,REGION-057,0.20811607345273264,0,LOW,2,1,1
CARD-04203,REGION-015,0.4845185075321558,1,MEDIUM,4,2,1
CARD-04204,REGION-021,0.0,0,LOW,14,4,1
CARD-04205,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-04206,REGION-015,0.0,0,LOW,26,2,1
CARD-04207,REGION-049,0.0,0,LOW,27,2,1
CARD-04208,REGION-032,0.6580176562386194,1,HIGH,0,0,0
CARD-04209,REGION-075,0.0,0,LOW,12,2,1
CARD-04210,REGION-067,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04211,REGION-024,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04212,REGION-010,0.6580176562386194,1,HIGH,0,0,0
CARD-04213,REGION-041,0.8203187978014564,1,CRITICAL,0,0,0
CARD-04214,REGION-059,0.6580176562386194,1,HIGH,0,0,0
CARD-04215,REGION-003,0.5431389654249147,1,HIGH,0,0,0
CARD-04216,REGION-027,0.6580176562386194,1,HIGH,0,0,0
